outcome,encoded_bidder_id,N_bids,N_auctions,N_merchandise,N_device,N_time,N_country,N_ip,N_url,url_entropy_per_auction,bids/url,bids/ip,bids/auctions,bids/country,bids/device,count_concurrent_bids,mean_difference,std_difference,min_difference,25_difference,median_difference,75_difference,max_difference,iqrDiff,N_win,q75_bid_count
0.0,2903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,3883,315.0,12.0,1.0,62.0,315.0,5.0,224.0,36.0,2.841972733694568,8.75,1.40625,26.25,63.0,5.080645161290323,0.0,245948206503.51593,2852834932593.936,52631580.0,5447368420.0,19763157895.0,60934210525.5,50406105263158.0,55486842105.5,1.0,63.0
0.0,986,19.0,10.0,1.0,8.0,19.0,3.0,17.0,6.0,2.8978493842644677,3.1666666666666665,1.1176470588235294,1.9,6.333333333333333,2.375,0.0,742277777777.7778,657284313419.5415,48052631578.0,225697368420.0,712815789473.0,902144736842.5,2581526315790.0,676447368422.5,0.0,1.0
0.0,3587,532.0,195.0,1.0,104.0,531.0,35.0,450.0,12.0,6.915378737217015,44.333333333333336,1.1822222222222223,2.7282051282051283,15.2,5.115384615384615,1.0,145527009614.43314,2174515302839.5217,0.0,7342105263.0,23000000000.0,63684210526.0,50129526315788.0,56342105263.0,3.0,214.0
0.0,4676,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8257421052632.0,0.0,8257421052632.0,8257421052632.0,8257421052632.0,8257421052632.0,8257421052632.0,0.0,0.0,0.0
0.0,3977,98.0,78.0,1.0,52.0,98.0,17.0,80.0,49.0,6.170732548152694,2.0,1.225,1.2564102564102564,5.764705882352941,1.8846153846153846,0.0,793437330439.4845,5103106226993.293,1526315790.0,30210526314.0,129947368420.0,433842105264.0,50410315789476.0,403631578950.0,1.0,23.0
0.0,4001,36.0,31.0,1.0,27.0,36.0,19.0,34.0,13.0,4.871178126382214,2.769230769230769,1.0588235294117647,1.1612903225806452,1.894736842105263,1.3333333333333333,0.0,2202775939849.6,8790979914556.631,684210526.0,122710526316.0,523263157896.0,1102789473685.0,52537736842108.0,980078947369.0,0.0,5.0
0.0,1961,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,0.9182958340544896,3.0,1.0,1.5,1.5,1.0,0.0,4749026315789.0,4992359955911.224,1218894736840.0,2983960526314.5,4749026315789.0,6514092105263.5,8279157894738.0,3530131578949.0,0.0,1.0
0.0,2237,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0,1.0,1.0,2.0,1.0,1.0,0.0,7784526315790.0,0.0,7784526315790.0,7784526315790.0,7784526315790.0,7784526315790.0,7784526315790.0,0.0,0.0,1.0
0.0,5369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6436,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2662842105262.0,0.0,2662842105262.0,2662842105262.0,2662842105262.0,2662842105262.0,2662842105262.0,0.0,0.0,1.0
0.0,5506,3976.0,20.0,1.0,1.0,3173.0,1.0,1.0,1.0,3.262017395850431,3976.0,3976.0,198.8,3976.0,3976.0,803.0,17862469381.00025,825179295024.3278,0.0,52631578.0,52631580.0,631578948.0,51340157894738.0,578947370.0,0.0,1567.0
1.0,6065,784.0,29.0,1.0,41.0,782.0,13.0,31.0,5.0,1.3706640040500193,156.8,25.29032258064516,27.03448275862069,60.30769230769231,19.121951219512194,2.0,16872218861.328224,125850106022.52287,0.0,1684210527.0,3578947368.0,7289473684.0,2154210526316.0,5605263157.0,6.0,550.0
0.0,1818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5554,37.0,30.0,1.0,28.0,37.0,7.0,30.0,13.0,4.810672622327236,2.8461538461538463,1.2333333333333334,1.2333333333333334,5.285714285714286,1.3214285714285714,0.0,1949669590643.3333,9415743314399.668,2842105264.0,50434210526.0,224526315789.0,444631578946.5,56798421052632.0,394197368420.5,1.0,10.0
0.0,5340,60.0,47.0,1.0,32.0,60.0,14.0,44.0,21.0,5.369146220500344,2.857142857142857,1.3636363636363635,1.2765957446808511,4.285714285714286,1.875,0.0,1229281891168.61,7573025603134.418,105263158.0,14473684211.0,130631578948.0,372842105262.0,58368894736844.0,358368421051.0,0.0,29.0
0.0,173,1404.0,107.0,1.0,171.0,1400.0,52.0,1312.0,719.0,5.209182359730712,1.9527121001390821,1.0701219512195121,13.121495327102803,27.0,8.210526315789474,4.0,9718723037.100498,10387177573.48887,0.0,2578947368.0,6578947370.0,13368421053.0,108947368420.0,10789473685.0,8.0,360.0
0.0,3996,292.0,33.0,1.0,117.0,291.0,7.0,189.0,61.0,3.009524181479821,4.786885245901639,1.5449735449735449,8.848484848484848,41.714285714285715,2.4957264957264957,1.0,265137276180.13745,2931303631855.7993,0.0,15184210526.0,53526315788.0,128605263158.0,50058736842104.0,113421052632.0,11.0,63.0
0.0,1426,17.0,13.0,1.0,11.0,17.0,3.0,13.0,4.0,3.572469458770136,4.25,1.3076923076923077,1.3076923076923077,5.666666666666667,1.5454545454545454,0.0,824559210526.25,1205428164430.6367,157894736.0,60921052631.0,198184210526.0,981855263158.0,3580736842106.0,920934210527.0,0.0,5.0
0.0,701,44.0,33.0,1.0,26.0,44.0,7.0,36.0,20.0,4.831939789672823,2.2,1.2222222222222223,1.3333333333333333,6.285714285714286,1.6923076923076923,0.0,304766217870.23254,439301488078.5941,842105264.0,43973684211.0,125000000000.0,330394736843.0,1876947368422.0,286421052632.0,1.0,13.0
0.0,4562,374.0,19.0,1.0,130.0,374.0,4.0,318.0,114.0,2.4217865812593766,3.280701754385965,1.1761006289308176,19.68421052631579,93.5,2.876923076923077,0.0,205623394948.50403,3000747032598.6,157894738.0,8421052632.0,22789473684.0,43263157894.0,57858105263160.0,34842105262.0,1.0,123.0
0.0,3590,312.0,143.0,1.0,115.0,312.0,27.0,231.0,199.0,6.785051046935812,1.5678391959798994,1.3506493506493507,2.1818181818181817,11.555555555555555,2.7130434782608694,0.0,248465730242.0,2837727316223.2544,52631578.0,16210526316.0,41631578948.0,119236842107.0,50085842105264.0,103026315791.0,0.0,82.0
1.0,3320,642.0,52.0,1.0,153.0,640.0,13.0,486.0,220.0,1.3144603368819494,2.918181818181818,1.3209876543209877,12.346153846153847,49.38461538461539,4.196078431372549,2.0,120584777075.29485,1975641903909.7454,0.0,9105263160.0,25736842106.0,50631578946.0,50034894736842.0,41526315786.0,0.0,170.0
0.0,6250,10.0,3.0,1.0,6.0,10.0,2.0,10.0,2.0,1.295461844238322,5.0,1.0,3.3333333333333335,5.0,1.6666666666666667,0.0,1121491228070.2222,1371174663475.2488,1000000000.0,11315789472.0,453526315792.0,1675210526316.0,3859157894736.0,1663894736844.0,0.0,2.0
0.0,2428,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,4519947368420.0,0.0,4519947368420.0,4519947368420.0,4519947368420.0,4519947368420.0,4519947368420.0,0.0,0.0,1.0
1.0,896,300.0,16.0,1.0,63.0,299.0,7.0,159.0,132.0,1.726183460397278,2.272727272727273,1.8867924528301887,18.75,42.857142857142854,4.761904761904762,1.0,45088892800.561874,183528825271.75665,0.0,1473684209.0,3210526316.0,14105263159.0,2003210526316.0,12631578950.0,3.0,204.0
0.0,4950,6.0,2.0,1.0,2.0,6.0,2.0,6.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,14935968421052.4,32775758160241.79,36263157894.0,52263157894.0,405052631578.0,620894736844.0,73565368421052.0,568631578950.0,0.0,3.0
1.0,2858,177.0,6.0,1.0,1.0,174.0,1.0,177.0,5.0,2.543143079865886,35.4,1.0,29.5,177.0,177.0,3.0,99282296.64772727,73976570.63177283,0.0,52631578.0,52631580.0,105263160.0,421052632.0,52631582.0,0.0,21.0
1.0,3588,167.0,44.0,1.0,74.0,166.0,15.0,148.0,54.0,3.9932876758346687,3.0925925925925926,1.1283783783783783,3.7954545454545454,11.133333333333333,2.2567567567567566,1.0,26632213062.771084,50564321494.25574,0.0,1868421053.0,6315789474.0,22789473683.5,267157894738.0,20921052630.5,0.0,1.0
0.0,3451,2759.0,611.0,1.0,417.0,2749.0,70.0,1826.0,2085.0,8.029547100947955,1.3232613908872901,1.5109529025191675,4.515548281505728,39.41428571428571,6.616306954436451,10.0,28010667531.77375,952845219621.2316,0.0,2118421054.0,5631578948.0,12894736843.5,50045947368422.0,10776315789.5,8.0,1005.0
0.0,346,4.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,1.5,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,2942333333333.3335,1926917106558.5483,717421052632.0,2376973684211.0,4036526315790.0,4054789473684.0,4073052631578.0,1677815789473.0,0.0,0.0
0.0,4702,22.0,15.0,1.0,13.0,22.0,6.0,18.0,12.0,3.7321588913645694,1.8333333333333333,1.2222222222222223,1.4666666666666666,3.6666666666666665,1.6923076923076923,0.0,3596345864661.619,10908814715093.541,1368421052.0,68894736840.0,690368421052.0,2603526315790.0,50829736842104.0,2534631578950.0,0.0,3.0
0.0,1340,19.0,9.0,1.0,16.0,19.0,4.0,19.0,9.0,2.2450986816009393,2.111111111111111,1.0,2.111111111111111,4.75,1.1875,0.0,705573099415.2222,649617373222.0365,5894736842.0,284960526315.0,474684210527.0,834723684209.5,2320526315788.0,549763157894.5,0.0,7.0
0.0,4057,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3116157894736.0,0.0,3116157894736.0,3116157894736.0,3116157894736.0,3116157894736.0,3116157894736.0,0.0,0.0,0.0
0.0,6426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2671,218.0,5.0,1.0,1.0,218.0,1.0,1.0,5.0,2.271814372542845,43.6,218.0,43.6,218.0,218.0,0.0,615813727.8709677,328986936.3296589,52631578.0,368421054.0,473684212.0,736842106.0,2052631580.0,368421052.0,0.0,0.0
0.0,2829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1614,5.0,4.0,1.0,5.0,5.0,3.0,5.0,4.0,1.9219280948873623,1.25,1.0,1.25,1.6666666666666667,1.0,0.0,2760078947368.0,1524212422759.2563,880631578948.0,1975552631578.0,2846973684210.0,3631500000000.0,4465736842104.0,1655947368422.0,0.0,1.0
0.0,5688,108.0,44.0,1.0,35.0,108.0,3.0,68.0,23.0,4.9996824698488425,4.695652173913044,1.588235294117647,2.4545454545454546,36.0,3.085714285714286,0.0,638510083620.2617,4886075432592.677,105263156.0,3710526316.0,28842105262.0,206684210525.0,50609105263158.0,202973684209.0,23.0,28.0
0.0,2168,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,0.9182958340544896,1.5,1.0,1.5,1.0,3.0,0.0,114789473685.0,446593758.3996795,114473684210.0,114631578947.5,114789473685.0,114947368422.5,115105263160.0,315789475.0,0.0,0.0
0.0,5867,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-0.0,1.0,2.0,2.0,2.0,2.0,0.0,8315789474.0,0.0,8315789474.0,8315789474.0,8315789474.0,8315789474.0,8315789474.0,0.0,0.0,0.0
0.0,1105,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,-0.0,1.5,1.0,3.0,3.0,1.0,0.0,5776921052631.0,6453316998134.048,1213736842104.0,3495328947367.5,5776921052631.0,8058513157894.5,10340105263158.0,4563184210527.0,0.0,1.0
0.0,3344,1645.0,234.0,1.0,248.0,1643.0,23.0,335.0,173.0,6.748863408970013,9.508670520231213,4.91044776119403,7.02991452991453,71.52173913043478,6.633064516129032,2.0,47003777692.40633,1233834087589.798,0.0,2986842105.5,8578947369.0,20618421052.0,50034684210528.0,17631578946.5,2.0,328.0
0.0,2940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,4969,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11226157894738.0,0.0,11226157894738.0,11226157894738.0,11226157894738.0,11226157894738.0,11226157894738.0,0.0,0.0,0.0
0.0,4475,92.0,24.0,1.0,17.0,92.0,2.0,69.0,4.0,4.161299551685327,23.0,1.3333333333333333,3.8333333333333335,46.0,5.411764705882353,0.0,843541353383.4286,5362678381069.679,473684210.0,30973684210.0,91421052630.0,271947368421.0,51266578947368.0,240973684211.0,0.0,39.0
0.0,5154,9.0,9.0,1.0,7.0,9.0,3.0,8.0,7.0,3.169925001442312,1.2857142857142858,1.125,1.0,3.0,1.2857142857142858,0.0,7965631578947.5,18212287550386.51,1421052632.0,575934210526.0,1552000000001.0,2543631578947.5,52894000000000.0,1967697368421.5,1.0,0.0
0.0,3801,335.0,96.0,1.0,115.0,334.0,36.0,317.0,2.0,5.50293719543927,167.5,1.0567823343848581,3.4895833333333335,9.305555555555555,2.9130434782608696,1.0,230752915222.19162,2751757166775.8315,0.0,10789473684.0,31026315790.0,73552631579.5,50290631578946.0,62763157895.5,6.0,67.0
0.0,1279,6.0,4.0,1.0,5.0,6.0,1.0,6.0,4.0,1.9182958340544896,1.5,1.0,1.5,6.0,1.2,0.0,2667231578947.6,1641202671814.9927,185210526316.0,2398736842106.0,2812631578946.0,3219052631580.0,4720526315790.0,820315789474.0,0.0,3.0
0.0,179,3895.0,235.0,1.0,416.0,3854.0,73.0,2749.0,681.0,5.610942200063378,5.7195301027900145,1.4168788650418334,16.574468085106382,53.35616438356164,9.36298076923077,41.0,3502784310.5454545,4746832621.406734,0.0,789473684.0,2052631580.0,4473684212.0,133526315790.0,3684210528.0,1.0,903.0
0.0,3462,252.0,138.0,1.0,101.0,252.0,31.0,196.0,34.0,6.784293257494065,7.411764705882353,1.2857142857142858,1.826086956521739,8.129032258064516,2.495049504950495,0.0,307886978402.1753,3274534530622.4907,105263158.0,11105263158.0,49000000000.0,136736842105.0,51931736842106.0,125631578947.0,0.0,54.0
0.0,2338,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1197421052632.0,0.0,1197421052632.0,1197421052632.0,1197421052632.0,1197421052632.0,1197421052632.0,0.0,1.0,0.0
0.0,51,5013.0,81.0,1.0,119.0,4948.0,3.0,407.0,19.0,1.7207003498809978,263.8421052631579,12.316953316953317,61.888888888888886,1671.0,42.12605042016807,65.0,2721583987.9026337,3537534868.531759,0.0,631578948.0,1578947370.0,3473684212.0,51105263158.0,2842105264.0,0.0,1195.0
0.0,4728,50.0,15.0,1.0,28.0,50.0,8.0,41.0,17.0,2.243856189774724,2.9411764705882355,1.2195121951219512,3.3333333333333335,6.25,1.7857142857142858,0.0,1543773361976.4082,7098925311493.465,789473684.0,150947368420.0,278894736844.0,706736842106.0,50032000000000.0,555789473686.0,0.0,13.0
0.0,930,7.0,5.0,1.0,6.0,7.0,2.0,6.0,5.0,2.2359263506290326,1.4,1.1666666666666667,1.4,3.5,1.1666666666666667,0.0,1938710526315.6667,1621630074102.1584,10736842104.0,816052631578.0,1644710526316.0,3364960526317.0,3853894736842.0,2548907894739.0,0.0,1.0
0.0,2698,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3664894736844.0,0.0,3664894736844.0,3664894736844.0,3664894736844.0,3664894736844.0,3664894736844.0,0.0,0.0,1.0
0.0,4453,11.0,10.0,1.0,7.0,11.0,8.0,10.0,8.0,3.277613436819116,1.375,1.1,1.1,1.375,1.5714285714285714,0.0,7547947368420.8,17571364581354.266,1052631578.0,586368421053.5,999921052631.0,4015934210525.0,57174894736844.0,3429565789471.5,0.0,7.0
0.0,5082,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,1.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,4.0,1.3333333333333333,0.0,21707666666666.668,36260689141553.22,14105263156.0,777184210526.0,1540263157896.0,32554447368422.0,63568631578948.0,31777263157896.0,0.0,0.0
0.0,4021,16.0,14.0,1.0,15.0,16.0,7.0,15.0,11.0,3.702819531114783,1.4545454545454546,1.0666666666666667,1.1428571428571428,2.2857142857142856,1.0666666666666667,0.0,877663157894.6666,907289366398.9236,52631580.0,147973684211.0,518631578946.0,1569026315789.0,3050736842106.0,1421052631578.0,0.0,3.0
0.0,3381,1810.0,186.0,1.0,255.0,1807.0,52.0,1158.0,772.0,3.280948866691431,2.344559585492228,1.5630397236614852,9.731182795698924,34.80769230769231,7.098039215686274,3.0,42719589188.559425,1176776930562.9504,0.0,3105263160.0,8789473684.0,19631578948.0,50059947368422.0,16526315788.0,2.0,365.0
0.0,3830,91.0,66.0,1.0,48.0,91.0,14.0,76.0,62.0,5.8812061785651375,1.467741935483871,1.1973684210526316,1.378787878787879,6.5,1.8958333333333333,0.0,856212280701.7778,5361857141484.818,421052630.0,41092105263.5,154526315790.0,367644736842.0,51008052631578.0,326552631578.5,0.0,24.0
0.0,6413,4.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.5,4.0,2.0,1.3333333333333333,2.0,2.0,0.0,751842105262.6666,1300724653133.5254,421052632.0,868421052.0,1315789472.0,1127552631578.0,2253789473684.0,1126684210526.0,1.0,1.0
0.0,872,234.0,67.0,1.0,70.0,234.0,15.0,192.0,113.0,5.373602697831384,2.0707964601769913,1.21875,3.4925373134328357,15.6,3.342857142857143,0.0,58243505760.103004,102827272740.8545,421052632.0,9842105264.0,27263157896.0,62789473684.0,953210526316.0,52947368420.0,0.0,42.0
0.0,3148,5533.0,287.0,1.0,350.0,5489.0,17.0,1479.0,78.0,4.350224081017064,70.93589743589743,3.7410412440838403,19.278745644599304,325.47058823529414,15.808571428571428,44.0,13973065798.987707,672582173802.9187,0.0,1052631578.0,2736842104.0,6210526316.0,50027631578946.0,5157894738.0,2.0,1293.0
0.0,1110,27.0,15.0,1.0,14.0,27.0,2.0,25.0,25.0,3.2743627447176515,1.08,1.08,1.8,13.5,1.9285714285714286,0.0,497676113360.38464,587572599994.4382,1157894738.0,117355263158.5,263631578946.0,744315789475.5,2131789473684.0,626960526317.0,0.0,7.0
0.0,6503,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,336368421052.0,0.0,336368421052.0,336368421052.0,336368421052.0,336368421052.0,336368421052.0,0.0,2.0,2.0
0.0,675,17.0,11.0,1.0,13.0,17.0,4.0,14.0,9.0,3.2927701939369904,1.8888888888888888,1.2142857142857142,1.5454545454545454,4.25,1.3076923076923077,0.0,835437500000.0,821165868646.2017,3578947368.0,77473684210.5,725263157895.0,1216210526316.5,2805526315790.0,1138736842106.0,0.0,2.0
0.0,1579,17.0,14.0,1.0,15.0,17.0,1.0,12.0,9.0,3.6168746059562222,1.8888888888888888,1.4166666666666667,1.2142857142857142,17.0,1.1333333333333333,0.0,813384868421.125,1324697859691.0637,3105263158.0,146960526316.0,394973684210.0,664776315789.0,5058526315788.0,517815789473.0,3.0,5.0
0.0,4389,32.0,15.0,1.0,4.0,32.0,1.0,19.0,1.0,3.6792292966721747,32.0,1.6842105263157894,2.1333333333333333,32.0,8.0,0.0,2453558573854.0645,9550675973153.506,14263157894.0,187473684211.0,470210526316.0,1082526315788.0,53767631578948.0,895052631577.0,0.0,7.0
0.0,6246,6.0,5.0,1.0,5.0,6.0,3.0,5.0,2.0,2.2516291673878226,3.0,1.2,1.2,2.0,1.2,0.0,1225357894736.8,1783503469744.614,2315789476.0,42842105262.0,766842105264.0,996421052630.0,4318368421052.0,953578947368.0,2.0,1.0
0.0,6112,40.0,16.0,1.0,7.0,40.0,8.0,21.0,8.0,3.571527784112274,5.0,1.9047619047619047,2.5,5.0,5.714285714285714,0.0,297896086369.79486,656815062711.9452,315789474.0,3684210526.0,11157894736.0,66289473684.0,2205789473684.0,62605263158.0,1.0,5.0
0.0,502,219.0,99.0,1.0,83.0,218.0,30.0,170.0,70.0,6.059350555613773,3.1285714285714286,1.2882352941176471,2.212121212121212,7.3,2.63855421686747,1.0,62310478029.93578,89021519851.13765,0.0,7815789475.0,34578947368.0,76342105263.0,711263157896.0,68526315788.0,2.0,49.0
0.0,2664,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,-0.0,1.0,1.0,2.0,2.0,1.0,0.0,877157894738.0,0.0,877157894738.0,877157894738.0,877157894738.0,877157894738.0,877157894738.0,0.0,0.0,0.0
0.0,3172,19844.0,972.0,1.0,574.0,19407.0,128.0,10058.0,148.0,7.641310765345748,134.0810810810811,1.9729568502684431,20.415637860082306,155.03125,34.57142857142857,437.0,3895683749.008618,355129735454.0846,0.0,368421052.0,894736840.0,1842105264.0,50026315789472.0,1473684212.0,16.0,4583.0
0.0,1510,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.584962500721156,1.0,1.0,1.0,1.0,1.0,0.0,16894736842.0,22850713875.04804,736842106.0,8815789474.0,16894736842.0,24973684210.0,33052631578.0,16157894736.0,0.0,0.0
0.0,1816,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,9106578947368.0,0.0,9106578947368.0,9106578947368.0,9106578947368.0,9106578947368.0,9106578947368.0,0.0,0.0,1.0
0.0,1702,26.0,19.0,1.0,17.0,26.0,5.0,22.0,17.0,4.056020968057881,1.5294117647058822,1.1818181818181819,1.368421052631579,5.2,1.5294117647058822,0.0,504658947368.48,583260850948.5642,2315789474.0,15315789474.0,292894736842.0,764526315788.0,2122157894736.0,749210526314.0,1.0,9.0
0.0,3990,253.0,71.0,1.0,115.0,252.0,43.0,208.0,120.0,3.0098787412843344,2.1083333333333334,1.2163461538461537,3.563380281690141,5.883720930232558,2.2,1.0,306313909774.4365,3160183606839.8657,0.0,29236842104.5,64105263158.0,150197368421.0,50237736842104.0,120960526316.5,1.0,59.0
0.0,2007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4731,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,2.321928094887362,1.0,1.0,1.0,1.25,1.0,0.0,18106263157894.5,33817872749290.066,307578947368.0,757144736842.0,1650736842105.0,18999855263157.5,68816000000000.0,18242710526315.5,0.0,1.0
0.0,6345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2022,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,3348245614034.6665,2526258789014.1035,431736842104.0,2594289473684.0,4756842105264.0,4806500000000.0,4856157894736.0,2212210526316.0,0.0,2.0
0.0,698,225.0,111.0,1.0,81.0,225.0,29.0,160.0,73.0,6.358423930115686,3.0821917808219177,1.40625,2.027027027027027,7.758620689655173,2.7777777777777777,0.0,60482142857.14286,92637349910.7433,52631578.0,7026315790.0,29921052631.0,73276315790.0,859526315790.0,66250000000.0,9.0,70.0
0.0,1860,12.0,7.0,1.0,4.0,12.0,4.0,8.0,1.0,2.5849625007211556,12.0,1.5,1.7142857142857142,3.0,3.0,0.0,1026023923444.909,1055993293639.9569,7789473684.0,20921052632.0,760684210524.0,1570394736842.0,3031000000000.0,1549473684210.0,0.0,1.0
0.0,302,1502.0,192.0,1.0,279.0,1494.0,51.0,1049.0,119.0,5.644869586344262,12.621848739495798,1.4318398474737846,7.822916666666667,29.45098039215686,5.383512544802867,8.0,9084189487.709526,11843740266.0542,0.0,1894736842.0,5105263158.0,11578947368.0,105789473684.0,9684210526.0,0.0,350.0
0.0,886,42.0,21.0,1.0,28.0,42.0,1.0,27.0,18.0,4.046381112945884,2.3333333333333335,1.5555555555555556,2.0,42.0,1.5,0.0,324169448010.2439,350984961424.01117,5157894738.0,65789473684.0,205157894736.0,418894736842.0,1506578947368.0,353105263158.0,3.0,6.0
0.0,5452,4.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,1208368421052.6667,2080427512400.078,2000000000.0,7236842105.0,12473684210.0,1811552631579.0,3610631578948.0,1804315789474.0,0.0,0.0
0.0,3158,3526.0,368.0,1.0,344.0,3513.0,74.0,1568.0,944.0,6.130828287853876,3.735169491525424,2.248724489795918,9.581521739130435,47.648648648648646,10.25,13.0,21928943635.685673,842494462331.4902,0.0,1578947370.0,4052631578.0,10315789474.0,50024368421054.0,8736842104.0,0.0,901.0
0.0,411,1471.0,174.0,1.0,279.0,1464.0,61.0,1002.0,91.0,5.671322069345203,16.164835164835164,1.468063872255489,8.454022988505747,24.114754098360656,5.272401433691757,7.0,9266988900.82449,11567448080.69764,0.0,1855263158.0,5473684210.0,12092105263.5,111210526316.0,10236842105.5,3.0,338.0
0.0,4880,5.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,1.3709505944546687,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,2518657894737.0,3706212906712.3994,2157894738.0,18460526314.5,1105684210526.0,3605881578948.5,7861105263158.0,3587421052634.0,1.0,0.0
0.0,3452,271.0,29.0,1.0,1.0,271.0,1.0,111.0,1.0,4.060184324152516,271.0,2.4414414414414414,9.344827586206897,271.0,271.0,0.0,286220467836.2593,3130344626655.0415,52631580.0,17355263157.5,47631578948.0,88986842104.0,51455473684212.0,71631578946.5,5.0,92.0
0.0,3302,744.0,22.0,1.0,144.0,744.0,31.0,580.0,257.0,0.345430008208346,2.894941634241245,1.282758620689655,33.81818181818182,24.0,5.166666666666667,0.0,103980803286.81561,1839320906507.4917,52631580.0,7131578947.0,19315789476.0,43447368421.0,50146210526316.0,36315789474.0,1.0,188.0
0.0,3947,136.0,51.0,1.0,78.0,136.0,21.0,115.0,71.0,3.3538514583416488,1.9154929577464788,1.182608695652174,2.6666666666666665,6.476190476190476,1.7435897435897436,0.0,571612085769.9852,4338727116759.5522,210526316.0,29131578948.0,80210526316.0,230394736842.0,50284578947368.0,201263157894.0,0.0,54.0
0.0,2529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
